revs,Preprocessed_Text,Sentiment_Scores
Worst Customer service :Called their customer service to discuss the outage happened on 10th April and they keep on keeping me on hold and playing passing the parcel from one team to another . After sometime the call gets disconnected by itself without any resolution. At the start of the call they say they will come back to us but no one does. Won't recommend.,"['worst', 'customer', 'service', ':', 'called', 'their', 'customer', 'service', 'to', 'discuss', 'the', 'outage', 'happened', 'on', '10th', 'april', 'and', 'they', 'keep', 'on', 'keeping', 'me', 'on', 'hold', 'and', 'playing', 'passing', 'the', 'parcel', 'from', 'one', 'team', 'to', 'another', '.', 'after', 'sometime', 'the', 'call', 'gets', 'disconnected', 'by', 'itself', 'without', 'any', 'resolution', '.', 'at', 'the', 'start', 'of', 'the', 'call', 'they', 'say', 'they', 'will', 'come', 'back', 'to', 'us', 'but', 'no', 'one', 'does', '.', 'wo', ""n't"", 'recommend', '.']","{'neg': 0.114, 'neu': 0.866, 'pos': 0.02, 'compound': -0.766}"
Oil is the best and most attentive member of staff. Always feel happy with all help and advice,"['oil', 'is', 'the', 'best', 'and', 'most', 'attentive', 'member', 'of', 'staff', '.', 'always', 'feel', 'happy', 'with', 'all', 'help', 'and', 'advice']","{'neg': 0.0, 'neu': 0.586, 'pos': 0.414, 'compound': 0.891}"
Horsham team was very helpful and prompt hope they will keep the promise and meet up with deadlines than the crawaly team,"['horsham', 'team', 'was', 'very', 'helpful', 'and', 'prompt', 'hope', 'they', 'will', 'keep', 'the', 'promise', 'and', 'meet', 'up', 'with', 'deadlines', 'than', 'the', 'crawaly', 'team']","{'neg': 0.0, 'neu': 0.696, 'pos': 0.304, 'compound': 0.807}"
Patrick helped me soo much with getting me a new phone and sorting out my payment for my watch.,"['patrick', 'helped', 'me', 'soo', 'much', 'with', 'getting', 'me', 'a', 'new', 'phone', 'and', 'sorting', 'out', 'my', 'payment', 'for', 'my', 'watch', '.']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
My SIM contract was ending and Becky was very helpful getting me set up on a new contract that had more data and let me keep getting Spotify.  Then I had trouble logging back into Spotify and Becky was very helpful again helping me figure out how to fix it.,"['my', 'sim', 'contract', 'was', 'ending', 'and', 'becky', 'was', 'very', 'helpful', 'getting', 'me', 'set', 'up', 'on', 'a', 'new', 'contract', 'that', 'had', 'more', 'data', 'and', 'let', 'me', 'keep', 'getting', 'spotify', '.', 'then', 'i', 'had', 'trouble', 'logging', 'back', 'into', 'spotify', 'and', 'becky', 'was', 'very', 'helpful', 'again', 'helping', 'me', 'figure', 'out', 'how', 'to', 'fix', 'it', '.']","{'neg': 0.049, 'neu': 0.795, 'pos': 0.156, 'compound': 0.714}"
"Great help from Marc! Chatty and east to talk too, thank you :)","['great', 'help', 'from', 'marc', '!', 'chatty', 'and', 'east', 'to', 'talk', 'too', ',', 'thank', 'you', ':', ')']","{'neg': 0.0, 'neu': 0.484, 'pos': 0.516, 'compound': 0.8622}"
Very friendly and helpful with lots of knowledge on the phone options,"['very', 'friendly', 'and', 'helpful', 'with', 'lots', 'of', 'knowledge', 'on', 'the', 'phone', 'options']","{'neg': 0.0, 'neu': 0.604, 'pos': 0.396, 'compound': 0.762}"
"Hello again Vodafone, regular customer back and getting a another good service from Mieszko again still feeling like first day good luck.","['hello', 'again', 'vodafone', ',', 'regular', 'customer', 'back', 'and', 'getting', 'a', 'another', 'good', 'service', 'from', 'mieszko', 'again', 'still', 'feeling', 'like', 'first', 'day', 'good', 'luck', '.']","{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.8957}"
Excellent service from Luke in the Merry Hill branch. Professional and friendly. Wouldn’t hesitate to go back. Thanks again. 👍🏼,"['excellent', 'service', 'from', 'luke', 'in', 'the', 'merry', 'hill', 'branch', '.', 'professional', 'and', 'friendly', '.', 'wouldn', '’', 't', 'hesitate', 'to', 'go', 'back', '.', 'thanks', 'again', '.', '👍🏼']","{'neg': 0.069, 'neu': 0.493, 'pos': 0.438, 'compound': 0.9042}"
My experience was good marnie helped and sorted my request,"['my', 'experience', 'was', 'good', 'marnie', 'helped', 'and', 'sorted', 'my', 'request']","{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}"
"Ellen @ Exmouth was wonderful, patient and knowledgeable. And I was able to get what I wanted","['ellen', '@', 'exmouth', 'was', 'wonderful', ',', 'patient', 'and', 'knowledgeable', '.', 'and', 'i', 'was', 'able', 'to', 'get', 'what', 'i', 'wanted']","{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.5719}"
The guy who helped me was really good. His name was Mikel. It was the Farnborough branch of Vodafone. I had been on the Tobi chat and hadn’t gotten very far. But mikel solved my issue and I am very grateful.,"['the', 'guy', 'who', 'helped', 'me', 'was', 'really', 'good', '.', 'his', 'name', 'was', 'mikel', '.', 'it', 'was', 'the', 'farnborough', 'branch', 'of', 'vodafone', '.', 'i', 'had', 'been', 'on', 'the', 'tobi', 'chat', 'and', 'hadn', '’', 't', 'gotten', 'very', 'far', '.', 'but', 'mikel', 'solved', 'my', 'issue', 'and', 'i', 'am', 'very', 'grateful', '.']","{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.8476}"
I went into the Watford store and spoke to Priya she gave me some very good advice on home broadband and on more information on a new mobile plan. Great customer service,"['i', 'went', 'into', 'the', 'watford', 'store', 'and', 'spoke', 'to', 'priya', 'she', 'gave', 'me', 'some', 'very', 'good', 'advice', 'on', 'home', 'broadband', 'and', 'on', 'more', 'information', 'on', 'a', 'new', 'mobile', 'plan', '.', 'great', 'customer', 'service']","{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.807}"
I came into store as my father had an issue with his phone that I couldn't fix.  Stuart was extremely helpful and friendly and managed to fix the problem very quickly! I definitely will be coming to the Ards store for my upgrades from now on.,"['i', 'came', 'into', 'store', 'as', 'my', 'father', 'had', 'an', 'issue', 'with', 'his', 'phone', 'that', 'i', 'could', ""n't"", 'fix', '.', 'stuart', 'was', 'extremely', 'helpful', 'and', 'friendly', 'and', 'managed', 'to', 'fix', 'the', 'problem', 'very', 'quickly', '!', 'i', 'definitely', 'will', 'be', 'coming', 'to', 'the', 'ards', 'store', 'for', 'my', 'upgrades', 'from', 'now', 'on', '.']","{'neg': 0.051, 'neu': 0.762, 'pos': 0.187, 'compound': 0.7979}"
"The lady was absolutely lovely she was so helpful and made me feel eased with what I had to do today, great experience would recommend","['the', 'lady', 'was', 'absolutely', 'lovely', 'she', 'was', 'so', 'helpful', 'and', 'made', 'me', 'feel', 'eased', 'with', 'what', 'i', 'had', 'to', 'do', 'today', ',', 'great', 'experience', 'would', 'recommend']","{'neg': 0.0, 'neu': 0.535, 'pos': 0.465, 'compound': 0.9478}"
AMINA was very kind and patient and helpful,"['amina', 'was', 'very', 'kind', 'and', 'patient', 'and', 'helpful']","{'neg': 0.0, 'neu': 0.48, 'pos': 0.52, 'compound': 0.7574}"
"Great experience, malina was very pleasant to chat with and her service was quick, effective. Highly recommend.","['great', 'experience', ',', 'malina', 'was', 'very', 'pleasant', 'to', 'chat', 'with', 'and', 'her', 'service', 'was', 'quick', ',', 'effective', '.', 'highly', 'recommend', '.']","{'neg': 0.0, 'neu': 0.489, 'pos': 0.511, 'compound': 0.9272}"
Parnika helped me get a great deal. Really great service!,"['parnika', 'helped', 'me', 'get', 'a', 'great', 'deal', '.', 'really', 'great', 'service', '!']","{'neg': 0.0, 'neu': 0.452, 'pos': 0.548, 'compound': 0.8588}"
Aqsa is a lovely sales person. She’s very patient and knowledgable. I am so pleased with her service she’s amazing.,"['aqsa', 'is', 'a', 'lovely', 'sales', 'person', '.', 'she', '’', 's', 'very', 'patient', 'and', 'knowledgable', '.', 'i', 'am', 'so', 'pleased', 'with', 'her', 'service', 'she', '’', 's', 'amazing', '.']","{'neg': 0.0, 'neu': 0.569, 'pos': 0.431, 'compound': 0.907}"
"Everything was perfect on King's road Vodafone, excellent job from beauty.","['everything', 'was', 'perfect', 'on', 'king', ""'s"", 'road', 'vodafone', ',', 'excellent', 'job', 'from', 'beauty', '.']","{'neg': 0.0, 'neu': 0.446, 'pos': 0.554, 'compound': 0.9042}"
Fantastic service from the Camberley Vodafone manager again. We have seen her many times now and always finds the best deals and solutions for all my family with great explanations. Will be going back again for our next upgrades.,"['fantastic', 'service', 'from', 'the', 'camberley', 'vodafone', 'manager', 'again', '.', 'we', 'have', 'seen', 'her', 'many', 'times', 'now', 'and', 'always', 'finds', 'the', 'best', 'deals', 'and', 'solutions', 'for', 'all', 'my', 'family', 'with', 'great', 'explanations', '.', 'will', 'be', 'going', 'back', 'again', 'for', 'our', 'next', 'upgrades', '.']","{'neg': 0.0, 'neu': 0.72, 'pos': 0.28, 'compound': 0.9274}"
"Parnika at Vodafone in Exeter was a very helpful member of staff, her knowledge was excellent and she is very efficient, a credit to Vodafone","['parnika', 'at', 'vodafone', 'in', 'exeter', 'was', 'a', 'very', 'helpful', 'member', 'of', 'staff', ',', 'her', 'knowledge', 'was', 'excellent', 'and', 'she', 'is', 'very', 'efficient', ',', 'a', 'credit', 'to', 'vodafone']","{'neg': 0.0, 'neu': 0.598, 'pos': 0.402, 'compound': 0.9147}"
Fantastic customer service at St Albans by Ahmer Mutahara Jabar,"['fantastic', 'customer', 'service', 'at', 'st', 'albans', 'by', 'ahmer', 'mutahara', 'jabar']","{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.5574}"
"good chats, very helpful and smiley","['good', 'chats', ',', 'very', 'helpful', 'and', 'smiley']","{'neg': 0.0, 'neu': 0.251, 'pos': 0.749, 'compound': 0.8384}"
"Friendly, fast and stress free","['friendly', ',', 'fast', 'and', 'stress', 'free']","{'neg': 0.248, 'neu': 0.177, 'pos': 0.575, 'compound': 0.5719}"
"The best service I have ever received,  quick and saved money on our account. 5☆☆☆☆☆","['the', 'best', 'service', 'i', 'have', 'ever', 'received', ',', 'quick', 'and', 'saved', 'money', 'on', 'our', 'account', '.', '5☆☆☆☆☆']","{'neg': 0.0, 'neu': 0.632, 'pos': 0.368, 'compound': 0.7906}"
"Friendly, informative and helpful service","['friendly', ',', 'informative', 'and', 'helpful', 'service']","{'neg': 0.0, 'neu': 0.333, 'pos': 0.667, 'compound': 0.7184}"
Ilyas providing a very good service and he is dealing with customers like very impressive here in Luton MALL,"['ilyas', 'providing', 'a', 'very', 'good', 'service', 'and', 'he', 'is', 'dealing', 'with', 'customers', 'like', 'very', 'impressive', 'here', 'in', 'luton', 'mall']","{'neg': 0.0, 'neu': 0.618, 'pos': 0.382, 'compound': 0.8514}"
"Parnika was terrific, thank you","['parnika', 'was', 'terrific', ',', 'thank', 'you']","{'neg': 0.0, 'neu': 0.349, 'pos': 0.651, 'compound': 0.6808}"
Friendly service from Tom and Liam efficient and helpful. Happy to answer any questions we had and a great service for me and my family.,"['friendly', 'service', 'from', 'tom', 'and', 'liam', 'efficient', 'and', 'helpful', '.', 'happy', 'to', 'answer', 'any', 'questions', 'we', 'had', 'and', 'a', 'great', 'service', 'for', 'me', 'and', 'my', 'family', '.']","{'neg': 0.0, 'neu': 0.534, 'pos': 0.466, 'compound': 0.9485}"
1st class service from Levi. Prefer to use a retail outlet rather than online or on phone. Listened to my requirements and found the right product and contract. Good experience.,"['1st', 'class', 'service', 'from', 'levi', '.', 'prefer', 'to', 'use', 'a', 'retail', 'outlet', 'rather', 'than', 'online', 'or', 'on', 'phone', '.', 'listened', 'to', 'my', 'requirements', 'and', 'found', 'the', 'right', 'product', 'and', 'contract', '.', 'good', 'experience', '.']","{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.4404}"
Repeatedly sending billing and spam messages to my childrens’ phones despite numerous attempts to ask them to stop. Annoying!,"['repeatedly', 'sending', 'billing', 'and', 'spam', 'messages', 'to', 'my', 'childrens', '’', 'phones', 'despite', 'numerous', 'attempts', 'to', 'ask', 'them', 'to', 'stop', '.', 'annoying', '!']","{'neg': 0.325, 'neu': 0.675, 'pos': 0.0, 'compound': -0.7712}"
Sam did a great job and was very efficient and friendly,"['sam', 'did', 'a', 'great', 'job', 'and', 'was', 'very', 'efficient', 'and', 'friendly']","{'neg': 0.0, 'neu': 0.396, 'pos': 0.604, 'compound': 0.8923}"
Jevon was really quick and understanding and explained everything in detail and quite simply I really thank him because he helped me today away from the many repeats,"['jevon', 'was', 'really', 'quick', 'and', 'understanding', 'and', 'explained', 'everything', 'in', 'detail', 'and', 'quite', 'simply', 'i', 'really', 'thank', 'him', 'because', 'he', 'helped', 'me', 'today', 'away', 'from', 'the', 'many', 'repeats']","{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.469}"
"phenomenal service from all staff especially Natalia, she was very friendly and helped me with all my questions.thank you!","['phenomenal', 'service', 'from', 'all', 'staff', 'especially', 'natalia', ',', 'she', 'was', 'very', 'friendly', 'and', 'helped', 'me', 'with', 'all', 'my', 'questions.thank', 'you', '!']","{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.5838}"
Amazing service. Tahar was very patient and informative. This is my second time being served by him and both experiences were great.,"['amazing', 'service', '.', 'tahar', 'was', 'very', 'patient', 'and', 'informative', '.', 'this', 'is', 'my', 'second', 'time', 'being', 'served', 'by', 'him', 'and', 'both', 'experiences', 'were', 'great', '.']","{'neg': 0.0, 'neu': 0.717, 'pos': 0.283, 'compound': 0.836}"
"I cannot express how lovely my experience was! I am not tech savvy at all and I needed to upgrade my phone. Kyle was so helpful and kind and took the time to explain everything that he was doing and why. He never once made me feel stupid for not understanding and helped me sort my new phone! I will always go into this store if I have any issues, so warm and welcoming and so so helpful!!","['i', 'can', 'not', 'express', 'how', 'lovely', 'my', 'experience', 'was', '!', 'i', 'am', 'not', 'tech', 'savvy', 'at', 'all', 'and', 'i', 'needed', 'to', 'upgrade', 'my', 'phone', '.', 'kyle', 'was', 'so', 'helpful', 'and', 'kind', 'and', 'took', 'the', 'time', 'to', 'explain', 'everything', 'that', 'he', 'was', 'doing', 'and', 'why', '.', 'he', 'never', 'once', 'made', 'me', 'feel', 'stupid', 'for', 'not', 'understanding', 'and', 'helped', 'me', 'sort', 'my', 'new', 'phone', '!', 'i', 'will', 'always', 'go', 'into', 'this', 'store', 'if', 'i', 'have', 'any', 'issues', ',', 'so', 'warm', 'and', 'welcoming', 'and', 'so', 'so', 'helpful', '!', '!']","{'neg': 0.071, 'neu': 0.735, 'pos': 0.194, 'compound': 0.9052}"
"Simon was fantastic, very complicated situation and he worked extremely hard to help me.","['simon', 'was', 'fantastic', ',', 'very', 'complicated', 'situation', 'and', 'he', 'worked', 'extremely', 'hard', 'to', 'help', 'me', '.']","{'neg': 0.088, 'neu': 0.571, 'pos': 0.341, 'compound': 0.7069}"
"Farden was calm and patient, pleasant and mannerly.","['farden', 'was', 'calm', 'and', 'patient', ',', 'pleasant', 'and', 'mannerly', '.']","{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.6808}"
I found Farden to be extremely helpful and patient helping someone whose knowledge of mobile phones is limited.Credit to your company,"['i', 'found', 'farden', 'to', 'be', 'extremely', 'helpful', 'and', 'patient', 'helping', 'someone', 'whose', 'knowledge', 'of', 'mobile', 'phones', 'is', 'limited.credit', 'to', 'your', 'company']","{'neg': 0.0, 'neu': 0.773, 'pos': 0.227, 'compound': 0.6478}"
Well committed employee that went the extra mile and more.,"['well', 'committed', 'employee', 'that', 'went', 'the', 'extra', 'mile', 'and', 'more', '.']","{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.4939}"
Excellent networking and services improving in many ways 👍,"['excellent', 'networking', 'and', 'services', 'improving', 'in', 'many', 'ways', '👍']","{'neg': 0.0, 'neu': 0.48, 'pos': 0.52, 'compound': 0.7579}"
I upgraded to a New Samsung S23 Ultra 256GB. Both advisors took great care and time with me over the past 2 weeks - aided me in making a well informed decision. Demoed both the S23 plus and the S23 Ultra - helped me trial cameras on both phones. The Ultra edition was superb. Advisors were very patient and extremely helpful. Explanations were made from start to end of sale. I am very happy with my purchase at the St Albans store. Everyone please see these two advisors!!,"['i', 'upgraded', 'to', 'a', 'new', 'samsung', 's23', 'ultra', '256gb', '.', 'both', 'advisors', 'took', 'great', 'care', 'and', 'time', 'with', 'me', 'over', 'the', 'past', '2', 'weeks', '-', 'aided', 'me', 'in', 'making', 'a', 'well', 'informed', 'decision', '.', 'demoed', 'both', 'the', 's23', 'plus', 'and', 'the', 's23', 'ultra', '-', 'helped', 'me', 'trial', 'cameras', 'on', 'both', 'phones', '.', 'the', 'ultra', 'edition', 'was', 'superb', '.', 'advisors', 'were', 'very', 'patient', 'and', 'extremely', 'helpful', '.', 'explanations', 'were', 'made', 'from', 'start', 'to', 'end', 'of', 'sale', '.', 'i', 'am', 'very', 'happy', 'with', 'my', 'purchase', 'at', 'the', 'st', 'albans', 'store', '.', 'everyone', 'please', 'see', 'these', 'two', 'advisors', '!', '!']","{'neg': 0.0, 'neu': 0.759, 'pos': 0.241, 'compound': 0.9734}"
Seth was really helpful and really good explained everything well The systems are really slow,"['seth', 'was', 'really', 'helpful', 'and', 'really', 'good', 'explained', 'everything', 'well', 'the', 'systems', 'are', 'really', 'slow']","{'neg': 0.0, 'neu': 0.589, 'pos': 0.411, 'compound': 0.8119}"
Sam the store manager was absolutely fantastic and so helpful.,"['sam', 'the', 'store', 'manager', 'was', 'absolutely', 'fantastic', 'and', 'so', 'helpful', '.']","{'neg': 0.0, 'neu': 0.534, 'pos': 0.466, 'compound': 0.7897}"
"Great experience with Sam the Store Manager, really knowledgeable.  Really happy with the service","['great', 'experience', 'with', 'sam', 'the', 'store', 'manager', ',', 'really', 'knowledgeable', '.', 'really', 'happy', 'with', 'the', 'service']","{'neg': 0.0, 'neu': 0.589, 'pos': 0.411, 'compound': 0.854}"
I am a happy customer with all smiles as I got 100% customer service from Leena.Thank you very much that was a good service I ever received.,"['i', 'am', 'a', 'happy', 'customer', 'with', 'all', 'smiles', 'as', 'i', 'got', '100', '%', 'customer', 'service', 'from', 'leena.thank', 'you', 'very', 'much', 'that', 'was', 'a', 'good', 'service', 'i', 'ever', 'received', '.']","{'neg': 0.0, 'neu': 0.662, 'pos': 0.338, 'compound': 0.8658}"
Very professional serviceHigh recommended,"['very', 'professional', 'servicehigh', 'recommended']","{'neg': 0.0, 'neu': 0.592, 'pos': 0.408, 'compound': 0.2648}"
It was a great customer service Thank you so much,"['it', 'was', 'a', 'great', 'customer', 'service', 'thank', 'you', 'so', 'much']","{'neg': 0.0, 'neu': 0.515, 'pos': 0.485, 'compound': 0.765}"
Good job - Thx,"['good', 'job', '-', 'thx']","{'neg': 0.0, 'neu': 0.156, 'pos': 0.844, 'compound': 0.6597}"
"Zara was extremely helpful, sorted my problem with tracking a trade in.Also bought the chrome book aswell. Zara was very friendly and professional. A credit to your company","['zara', 'was', 'extremely', 'helpful', ',', 'sorted', 'my', 'problem', 'with', 'tracking', 'a', 'trade', 'in.also', 'bought', 'the', 'chrome', 'book', 'aswell', '.', 'zara', 'was', 'very', 'friendly', 'and', 'professional', '.', 'a', 'credit', 'to', 'your', 'company']","{'neg': 0.08, 'neu': 0.649, 'pos': 0.271, 'compound': 0.7569}"
Amazing customer service - Thank you for  everything.,"['amazing', 'customer', 'service', '-', 'thank', 'you', 'for', 'everything', '.']","{'neg': 0.0, 'neu': 0.442, 'pos': 0.558, 'compound': 0.743}"
"The service provided by Heera was excellent,  sort out all kind of queries as well.","['the', 'service', 'provided', 'by', 'heera', 'was', 'excellent', ',', 'sort', 'out', 'all', 'kind', 'of', 'queries', 'as', 'well', '.']","{'neg': 0.0, 'neu': 0.691, 'pos': 0.309, 'compound': 0.7003}"
"Sid, made it really easy and talked me through every step great help, recommend him for future help","['sid', ',', 'made', 'it', 'really', 'easy', 'and', 'talked', 'me', 'through', 'every', 'step', 'great', 'help', ',', 'recommend', 'him', 'for', 'future', 'help']","{'neg': 0.0, 'neu': 0.461, 'pos': 0.539, 'compound': 0.9348}"
"I’ve been in sales for 20 years. I MUST say, Arvis is an absolute asset to the business! He isn’t your typical pushy salesman! He was able to listen to my needs and build a package based around those needs. He even up sold me to a tablet , with a deal I couldn’t refuse.Truly impressed.Michael","['i', '’', 've', 'been', 'in', 'sales', 'for', '20', 'years', '.', 'i', 'must', 'say', ',', 'arvis', 'is', 'an', 'absolute', 'asset', 'to', 'the', 'business', '!', 'he', 'isn', '’', 't', 'your', 'typical', 'pushy', 'salesman', '!', 'he', 'was', 'able', 'to', 'listen', 'to', 'my', 'needs', 'and', 'build', 'a', 'package', 'based', 'around', 'those', 'needs', '.', 'he', 'even', 'up', 'sold', 'me', 'to', 'a', 'tablet', ',', 'with', 'a', 'deal', 'i', 'couldn', '’', 't', 'refuse.truly', 'impressed.michael']","{'neg': 0.039, 'neu': 0.903, 'pos': 0.058, 'compound': 0.2462}"
Naz was  extremely helpful and patient.   5 star.,"['naz', 'was', 'extremely', 'helpful', 'and', 'patient', '.', '5', 'star', '.']","{'neg': 0.0, 'neu': 0.66, 'pos': 0.34, 'compound': 0.4754}"
